player_id,player_name,stint_id,start_date,end_date,leaderboard_dates,calendar_days,best_rank
1628369,Jayson Tatum,13,2023-10-25,2023-12-18,50,55,5
1628369,Jayson Tatum,3,2022-03-27,2022-05-20,48,55,7
201933,Blake Griffin,1,2010-12-17,2011-02-08,53,54,3
934,Derrick Coleman,4,1993-12-08,1994-01-30,51,54,8
979,Jermaine O'Neal,2,2003-10-29,2003-12-20,53,53,8
2430,Carlos Boozer,1,2007-10-30,2007-12-21,52,53,5
201142,Kevin Durant,10,2020-12-22,2021-02-12,52,53,4
201567,Kevin Love,10,2014-10-30,2014-12-20,51,52,3
921,Brad Daugherty,10,1993-01-12,1993-03-04,48,52,9
202681,Kyrie Irving,10,2019-03-05,2019-04-24,48,51,7
1122,Dominique Wilkins,15,1992-01-02,1992-02-21,47,51,9
77626,Sidney Moncrief,3,1981-12-29,1982-02-17,43,51,9
201565,Derrick Rose,6,2013-10-29,2013-12-17,49,50,3
1626157,Karl-Anthony Towns,2,2017-10-18,2017-12-06,49,50,6
76681,Julius Erving,12,1977-10-22,1977-12-10,48,50,3
17,Clyde Drexler,17,1993-02-26,1993-04-15,48,49,8
203954,Joel Embiid,7,2019-12-12,2020-01-29,48,49,8
201933,Blake Griffin,5,2012-02-01,2012-03-20,45,49,8
1626157,Karl-Anthony Towns,5,2018-01-05,2018-02-22,43,49,10
200765,Rajon Rondo,4,2012-10-30,2012-12-16,47,48,5
200746,LaMarcus Aldridge,13,2012-01-18,2012-03-05,44,48,7
76504,Adrian Dantley,8,1977-11-08,1977-12-23,42,47,3
77626,Sidney Moncrief,6,1982-03-16,1982-05-01,41,47,9
1628378,Donovan Mitchell,2,2024-01-29,2024-03-15,41,47,7
203954,Joel Embiid,6,2019-10-23,2019-12-07,45,46,6
787,Charles Barkley,9,1997-04-03,1997-05-18,43,46,7
203081,Damian Lillard,28,2023-10-26,2023-12-08,41,46,5
101108,Chris Paul,16,2017-10-22,2017-12-05,44,45,8
203999,Nikola Jokic,3,2019-12-06,2020-01-19,44,45,7
202710,Jimmy Butler III,4,2016-01-28,2016-03-12,39,45,10
202681,Kyrie Irving,9,2019-01-12,2019-02-25,39,45,8
203076,Anthony Davis,11,2021-11-01,2021-12-14,43,44,9
252,Karl Malone,13,2003-03-08,2003-04-20,41,44,9
467,Jason Kidd,6,2002-12-17,2003-01-28,42,43,7
201933,Blake Griffin,8,2012-12-05,2013-01-16,42,43,6
202331,Paul George,3,2013-12-18,2014-01-29,42,43,7
1453,Walter Davis,1,1978-01-13,1978-02-24,38,43,5
78500,Paul Westphal,2,1977-01-19,1977-03-02,37,43,5
1713,Vince Carter,11,2005-12-20,2006-01-30,41,42,9
202326,DeMarcus Cousins,20,2017-10-18,2017-11-28,41,42,9
202710,Jimmy Butler III,17,2022-10-19,2022-11-29,40,42,7
1450,Kevin McHale,5,1986-01-10,1986-02-20,38,42,8
1449,Larry Bird,1,1980-02-17,1980-03-29,37,42,2
121,Patrick Ewing,33,1999-03-02,1999-04-11,41,41,9
1884,Baron Davis,3,2004-11-03,2004-12-13,41,41,7
78041,Jeff Ruland,5,1985-11-30,1986-01-09,37,41,9
77160,Marques Johnson,9,1983-02-16,1983-03-27,36,41,8
56,Gary Payton,14,2002-04-29,2002-06-07,31,41,10
2544,LeBron James,12,2023-12-06,2024-01-14,37,40,8
1630595,Cade Cunningham,4,2026-01-25,2026-03-05,34,40,6
77290,Billy Knight,4,1977-12-04,1978-01-12,33,40,4
2546,Carmelo Anthony,15,2010-10-27,2010-12-04,39,39,9
203954,Joel Embiid,4,2019-01-01,2019-02-08,39,39,8
1630595,Cade Cunningham,3,2025-12-15,2026-01-22,37,39,5
78200,Randy Smith,6,1978-01-04,1978-02-11,33,39,5
203999,Nikola Jokic,5,2020-02-01,2020-03-10,33,39,8
431,Shawn Kemp,10,1996-11-14,1996-12-21,38,38,7
1628369,Jayson Tatum,8,2023-01-05,2023-02-11,38,38,7
165,Hakeem Olajuwon,4,1985-02-22,1985-03-31,37,38,5
2225,Tony Parker,8,2013-10-30,2013-12-06,37,38,6
203999,Nikola Jokic,2,2019-10-23,2019-11-29,37,38,4
77498,Bob McAdoo,1,1976-12-07,1977-01-13,33,38,6
77160,Marques Johnson,8,1983-01-08,1983-02-10,33,38,7
17,Clyde Drexler,21,1994-12-07,1995-01-12,33,37,9
708,Kevin Garnett,4,1999-11-05,1999-12-10,36,36,5
2200,Pau Gasol,10,2009-11-19,2009-12-23,35,36,7
202710,Jimmy Butler III,2,2015-12-16,2016-01-20,35,36,9
1628973,Jalen Brunson,23,2026-05-08,2026-06-13,24,36,8
203954,Joel Embiid,20,2021-10-20,2021-11-23,35,35,8
202710,Jimmy Butler III,25,2023-10-25,2023-11-28,33,35,3
185,Chris Webber,8,1997-04-10,1997-05-14,32,35,8
77097,Dan Issel,1,1976-10-22,1976-11-25,31,35,1
77626,Sidney Moncrief,24,1985-10-25,1985-11-27,31,35,7
921,Brad Daugherty,2,1992-01-07,1992-02-06,31,35,9
304,John Stockton,5,1990-11-25,1990-12-28,33,34,8
2225,Tony Parker,4,2009-04-25,2009-05-28,31,34,10
431,Shawn Kemp,3,1994-04-02,1994-05-05,30,34,9
1503,Tracy McGrady,12,2007-02-11,2007-03-16,30,34,7
56,Gary Payton,1,1996-05-02,1996-06-02,26,34,9
782,Mitch Richmond,6,1998-02-13,1998-03-17,33,33,10
202710,Jimmy Butler III,12,2018-10-17,2018-11-18,33,33,7
17,Clyde Drexler,19,1993-11-05,1993-12-07,32,33,8
1629627,Zion Williamson,2,2022-10-19,2022-11-20,32,33,5
1713,Vince Carter,5,1999-12-22,2000-01-23,30,33,5
1713,Vince Carter,8,2002-01-29,2002-03-02,29,33,9
76054,Nate Archibald,13,1977-04-26,1977-05-26,16,33,9
467,Jason Kidd,12,2003-11-09,2003-12-10,32,32,8
202681,Kyrie Irving,8,2018-12-10,2019-01-10,31,32,9
600013,Rick Barry,8,1977-10-18,1977-11-18,30,32,3
1122,Dominique Wilkins,12,1991-11-02,1991-12-03,30,32,7
937,Scottie Pippen,10,1992-11-06,1992-12-06,29,32,8
134,Kevin Johnson,27,1997-04-01,1997-05-02,29,32,6
203954,Joel Embiid,9,2020-08-19,2020-09-19,27,32,10
947,Allen Iverson,28,2008-03-05,2008-04-04,31,31,7
77487,Cedric Maxwell,6,1979-10-31,1979-11-30,29,31,7
1628973,Jalen Brunson,5,2024-11-18,2024-12-16,28,31,8
56,Gary Payton,16,2002-10-30,2002-11-28,30,30,9
2405,Amar'e Stoudemire,3,2004-12-20,2005-01-18,29,30,10
101108,Chris Paul,9,2011-03-11,2011-04-09,29,30,6
76681,Julius Erving,2,1976-11-12,1976-12-11,26,30,5
76681,Julius Erving,19,1979-02-02,1979-03-03,24,30,8
203076,Anthony Davis,14,2022-02-28,2022-03-28,29,29,8
1718,Paul Pierce,13,2002-12-20,2003-01-17,28,29,10
255,Grant Hill,8,2001-01-30,2001-02-27,25,29,9
467,Jason Kidd,3,2002-10-30,2002-11-26,28,28,8
1630162,Anthony Edwards,12,2025-10-22,2025-11-18,28,28,8
2546,Carmelo Anthony,11,2010-03-10,2010-04-06,27,28,7
1629027,Trae Young,4,2021-12-15,2022-01-11,27,28,9
77160,Marques Johnson,11,1983-11-23,1983-12-20,24,28,8
600013,Rick Barry,7,1977-04-17,1977-05-13,18,28,8
297,Alonzo Mourning,9,1994-11-09,1994-12-05,27,27,7
134,Kevin Johnson,8,1992-03-23,1992-04-18,26,27,9
77160,Marques Johnson,7,1981-12-09,1982-01-03,22,27,8
1630178,Tyrese Maxey,10,2026-05-17,2026-06-13,17,27,10
201566,Russell Westbrook,7,2012-12-31,2013-01-25,26,26,6
201933,Blake Griffin,7,2012-10-31,2012-11-25,25,26,6
202710,Jimmy Butler III,14,2021-04-26,2021-05-21,25,26,8
77459,Pete Maravich,3,1977-10-20,1977-11-13,24,26,2
893,Michael Jordan,7,2002-01-26,2002-02-20,22,26,6
1713,Vince Carter,10,2005-11-02,2005-11-26,25,25,9
2730,Dwight Howard,1,2008-11-27,2008-12-21,25,25,8
77449,Moses Malone,20,1988-03-04,1988-03-28,24,25,10
78200,Randy Smith,3,1977-11-01,1977-11-25,23,25,4
1630595,Cade Cunningham,8,2026-04-22,2026-05-15,23,25,9
77376,Lafayette Lever,6,1988-12-02,1988-12-26,22,25,9
297,Alonzo Mourning,34,2001-03-27,2001-04-18,22,25,8
121,Patrick Ewing,22,1997-01-18,1997-02-11,21,25,9
203076,Anthony Davis,13,2022-02-02,2022-02-26,19,25,8
782,Mitch Richmond,1,1997-02-04,1997-02-27,20,24,8
77097,Dan Issel,11,1980-01-31,1980-02-23,18,24,7
187,Terry Cummings,2,1983-02-05,1983-02-27,18,24,4
76598,John Drew,5,1978-02-15,1978-03-09,23,23,7
787,Charles Barkley,1,1986-02-21,1986-03-15,23,23,8
76016,Mark Aguirre,8,1988-02-10,1988-03-03,23,23,10
1718,Paul Pierce,9,2002-10-30,2002-11-21,23,23,6
202710,Jimmy Butler III,27,2024-02-22,2024-03-15,23,23,7
1453,Walter Davis,14,1979-11-18,1979-12-10,22,23,7
78549,Gus Williams,8,1983-03-25,1983-04-16,22,23,8
165,Hakeem Olajuwon,10,1997-03-20,1997-04-11,22,23,6
76421,Doug Collins,1,1976-10-21,1976-11-12,21,23,1
77449,Moses Malone,18,1987-04-30,1987-05-21,17,23,10
200746,LaMarcus Aldridge,25,2015-01-28,2015-02-19,17,23,10
1882,Elton Brand,18,2007-02-24,2007-03-17,22,22,8
101114,Deron Williams,9,2009-10-28,2009-11-18,22,22,8
203081,Damian Lillard,13,2019-03-10,2019-03-31,22,22,8
201935,James Harden,14,2022-02-27,2022-03-20,22,22,8
304,John Stockton,1,1988-03-29,1988-04-19,21,22,9
896,Tim Hardaway,4,1997-12-19,1998-01-09,21,22,9
1503,Tracy McGrady,16,2007-12-28,2008-01-18,21,22,10
431,Shawn Kemp,14,1999-04-19,1999-05-10,20,22,8
78326,David Thompson,3,1976-11-11,1976-12-02,19,22,5
77626,Sidney Moncrief,18,1984-11-13,1984-12-04,19,22,8
203076,Anthony Davis,15,2022-03-31,2022-04-21,19,22,10
431,Shawn Kemp,4,1994-11-05,1994-11-25,21,21,8
467,Jason Kidd,15,2004-01-02,2004-01-22,21,21,6
2547,Chris Bosh,10,2009-11-06,2009-11-26,21,21,9
201935,James Harden,3,2013-10-30,2013-11-19,21,21,6
2546,Carmelo Anthony,22,2015-10-28,2015-11-17,21,21,9
77264,Bernard King,1,1979-01-05,1979-01-25,20,21,6
1449,Larry Bird,5,1980-11-01,1980-11-21,20,21,7
121,Patrick Ewing,12,1996-03-13,1996-04-02,20,21,10
2546,Carmelo Anthony,13,2010-04-11,2010-05-01,19,21,10
203081,Damian Lillard,16,2019-04-23,2019-05-12,19,21,7
77160,Marques Johnson,3,1980-02-24,1980-03-15,18,21,9
203076,Anthony Davis,22,2023-03-29,2023-04-18,18,21,8
78318,Isiah Thomas,12,1984-04-29,1984-05-19,17,21,9
937,Scottie Pippen,7,1992-04-03,1992-04-23,17,21,9
297,Alonzo Mourning,6,1994-02-20,1994-03-11,20,20,9
56,Gary Payton,9,2001-11-09,2001-11-28,20,20,9
101114,Deron Williams,14,2010-12-01,2010-12-20,20,20,9
1628973,Jalen Brunson,11,2025-02-27,2025-03-18,20,20,10
1628973,Jalen Brunson,12,2025-03-21,2025-04-09,20,20,10
78326,David Thompson,6,1977-10-19,1977-11-06,19,20,3
78450,Bill Walton,9,1977-11-12,1977-12-01,19,20,4
201567,Kevin Love,7,2013-03-23,2013-04-11,19,20,9
202326,DeMarcus Cousins,12,2015-11-09,2015-11-28,19,20,9
1626157,Karl-Anthony Towns,3,2017-12-10,2017-12-29,19,20,8
78350,Rudy Tomjanovich,2,1976-12-02,1976-12-21,17,20,6
77459,Pete Maravich,6,1977-12-21,1978-01-08,16,20,3
304,John Stockton,2,1988-04-22,1988-05-11,16,20,9
200746,LaMarcus Aldridge,3,2011-02-12,2011-03-03,16,20,7
77160,Marques Johnson,4,1980-03-19,1980-04-06,14,20,9
1122,Dominique Wilkins,16,1992-03-15,1992-04-02,19,19,9
1503,Tracy McGrady,2,2001-01-06,2001-01-24,19,19,7
56,Gary Payton,17,2002-12-01,2002-12-19,19,19,8
201935,James Harden,7,2014-01-01,2014-01-19,19,19,8
1626157,Karl-Anthony Towns,9,2019-01-22,2019-02-09,19,19,9
201939,Stephen Curry,26,2023-10-30,2023-11-17,18,19,9
78418,Jay Vincent,1,1982-02-14,1982-03-04,17,19,8
77160,Marques Johnson,12,1983-12-22,1984-01-09,17,19,9
77532,George McGinnis,3,1976-11-07,1976-11-25,16,19,4
467,Jason Kidd,16,2004-02-03,2004-02-21,15,19,9
77459,Pete Maravich,4,1977-11-19,1977-12-06,18,18,5
165,Hakeem Olajuwon,9,1997-02-28,1997-03-17,18,18,8
2405,Amar'e Stoudemire,2,2004-11-30,2004-12-17,18,18,9
1718,Paul Pierce,19,2005-12-02,2005-12-19,18,18,9
201566,Russell Westbrook,11,2013-11-03,2013-11-20,18,18,6
78450,Bill Walton,8,1977-10-21,1977-11-06,17,18,5
76362,Bill Cartwright,1,1979-11-30,1979-12-16,17,18,7
1453,Walter Davis,16,1979-12-26,1980-01-12,16,18,9
78404,Kiki Vandeweghe,6,1984-03-09,1984-03-25,16,18,7
1453,Walter Davis,9,1979-01-24,1979-02-10,15,18,6
77626,Sidney Moncrief,7,1982-11-12,1982-11-28,15,18,9
201939,Stephen Curry,9,2019-04-05,2019-04-22,15,18,7
2397,Yao Ming,10,2009-02-02,2009-02-19,14,18,9
76003,Kareem Abdul-Jabbar,8,1984-10-27,1984-11-12,17,17,8
1713,Vince Carter,15,2006-11-01,2006-11-17,17,17,7
200750,Brandon Roy,9,2010-03-04,2010-03-20,17,17,8
203081,Damian Lillard,18,2019-10-30,2019-11-15,17,17,8
77449,Moses Malone,1,1979-01-14,1979-01-30,16,17,6
78369,Kelly Tripucka,8,1982-03-31,1982-04-16,16,17,8
78318,Isiah Thomas,8,1984-03-02,1984-03-18,16,17,7
1450,Kevin McHale,10,1988-04-29,1988-05-15,16,17,9
764,David Robinson,9,2000-04-02,2000-04-18,16,17,10
1630178,Tyrese Maxey,3,2025-12-02,2025-12-18,16,17,7
76421,Doug Collins,2,1976-11-16,1976-12-02,15,17,6
202326,DeMarcus Cousins,11,2015-04-08,2015-04-24,15,17,9
77626,Sidney Moncrief,14,1984-05-01,1984-05-17,14,17,9
297,Alonzo Mourning,1,1993-04-16,1993-05-02,14,17,9
78041,Jeff Ruland,6,1986-01-31,1986-02-16,13,17,9
17,Clyde Drexler,24,1995-01-31,1995-02-16,13,17,10
76681,Julius Erving,16,1978-04-18,1978-05-03,10,17,9
76504,Adrian Dantley,7,1977-10-19,1977-11-03,16,16,6
78404,Kiki Vandeweghe,9,1984-10-30,1984-11-14,16,16,5
2547,Chris Bosh,4,2008-01-25,2008-02-09,16,16,10
2397,Yao Ming,4,2008-10-29,2008-11-13,16,16,6
977,Kobe Bryant,7,2012-04-04,2012-04-19,16,16,10
2744,Al Jefferson,3,2014-11-01,2014-11-16,16,16,10
201933,Blake Griffin,18,2016-11-07,2016-11-22,16,16,10
201939,Stephen Curry,16,2020-12-27,2021-01-11,16,16,8
76681,Julius Erving,1,1976-10-21,1976-11-05,15,16,2
76681,Julius Erving,6,1977-01-14,1977-01-29,15,16,7
77420,Maurice Lucas,3,1977-02-16,1977-03-03,15,16,7
77449,Moses Malone,9,1985-11-10,1985-11-25,15,16,9
134,Kevin Johnson,3,1991-11-27,1991-12-12,15,16,9
1713,Vince Carter,13,2006-04-29,2006-05-14,15,16,10
2546,Carmelo Anthony,5,2009-12-10,2009-12-25,15,16,10
203954,Joel Embiid,2,2018-11-19,2018-12-04,15,16,10
1628378,Donovan Mitchell,4,2024-10-23,2024-11-07,15,16,6
76681,Julius Erving,27,1983-12-21,1984-01-05,14,16,9
600013,Rick Barry,4,1976-12-05,1976-12-19,13,16,6
1122,Dominique Wilkins,20,1994-02-04,1994-02-19,12,16,8
202331,Paul George,12,2019-02-09,2019-02-24,10,16,7
201142,Kevin Durant,17,2025-02-11,2025-02-26,10,16,10
76421,Doug Collins,5,1977-05-15,1977-05-29,5,16,7
77685,Larry Nance,11,1987-02-13,1987-02-27,15,15,9
934,Derrick Coleman,9,1994-03-18,1994-04-01,15,15,9
210,Terrell Brandon,5,1997-01-04,1997-01-18,15,15,9
134,Kevin Johnson,26,1997-03-15,1997-03-29,15,15,6
896,Tim Hardaway,9,1999-03-17,1999-03-31,15,15,9
947,Allen Iverson,19,2004-11-03,2004-11-17,15,15,7
200746,LaMarcus Aldridge,5,2011-03-13,2011-03-27,15,15,9
977,Kobe Bryant,8,2012-04-29,2012-05-13,15,15,9
202331,Paul George,2,2013-12-01,2013-12-15,15,15,7
76673,Alex English,20,1987-11-06,1987-11-20,14,15,9
2240,Gilbert Arenas,8,2007-11-16,2007-11-30,14,15,10
76681,Julius Erving,9,1977-03-15,1977-03-29,13,15,7
77160,Marques Johnson,13,1984-01-17,1984-01-31,10,15,9
78055,Ralph Sampson,4,1984-01-31,1984-02-13,14,14,4
166,Ron Harper,3,1987-03-10,1987-03-23,14,14,8
17,Clyde Drexler,9,1990-04-06,1990-04-19,14,14,10
947,Allen Iverson,1,1997-11-12,1997-11-25,14,14,7
979,Jermaine O'Neal,7,2004-01-20,2004-02-02,14,14,7
977,Kobe Bryant,11,2014-04-23,2014-05-06,14,14,9
202326,DeMarcus Cousins,10,2015-03-24,2015-04-06,14,14,9
202695,Kawhi Leonard,17,2025-11-03,2025-11-16,14,14,10
1628369,Jayson Tatum,15,2026-03-06,2026-03-19,14,14,7
1630178,Tyrese Maxey,9,2026-04-24,2026-05-07,14,14,9
77459,Pete Maravich,1,1976-10-29,1976-11-11,13,14,1
1449,Larry Bird,4,1980-10-17,1980-10-30,13,14,8
1449,Larry Bird,6,1980-11-26,1980-12-09,13,14,9
77626,Sidney Moncrief,19,1984-12-08,1984-12-21,13,14,8
937,Scottie Pippen,12,1992-12-15,1992-12-28,13,14,9
2200,Pau Gasol,6,2009-03-29,2009-04-11,13,14,8
201142,Kevin Durant,8,2019-04-01,2019-04-14,11,14,8
77097,Dan Issel,4,1977-01-02,1977-01-14,13,13,7
921,Brad Daugherty,3,1992-02-21,1992-03-04,13,13,9
304,John Stockton,10,1992-12-10,1992-12-22,13,13,9
134,Kevin Johnson,20,1996-11-24,1996-12-06,13,13,9
201935,James Harden,5,2013-12-07,2013-12-19,13,13,8
1628378,Donovan Mitchell,1,2024-01-15,2024-01-27,13,13,10
78549,Gus Williams,1,1979-12-08,1979-12-20,12,13,8
393,Rod Strickland,5,1995-03-29,1995-04-10,12,13,9
1905,Andrei Kirilenko,5,2004-04-29,2004-05-11,12,13,10
201935,James Harden,4,2013-11-21,2013-12-03,12,13,7
76673,Alex English,9,1983-11-17,1983-11-29,11,13,8
78055,Ralph Sampson,1,1983-12-09,1983-12-21,11,13,6
56,Gary Payton,12,2002-04-09,2002-04-21,11,13,10
2200,Pau Gasol,3,2006-04-16,2006-04-28,11,13,10
1630162,Anthony Edwards,10,2025-05-07,2025-05-18,11,13,9
78318,Isiah Thomas,2,1981-11-21,1981-12-03,10,13,7
393,Rod Strickland,1,1994-12-22,1995-01-03,9,13,9
121,Patrick Ewing,10,1996-02-05,1996-02-17,9,13,10
1882,Elton Brand,17,2007-02-10,2007-02-22,9,13,9
134,Kevin Johnson,6,1992-03-03,1992-03-14,12,12,9
937,Scottie Pippen,6,1992-03-05,1992-03-16,12,12,9
406,Shaquille O'Neal,2,1993-03-23,1993-04-03,12,12,8
297,Alonzo Mourning,7,1994-03-13,1994-03-24,12,12,9
358,Anfernee Hardaway,5,1995-01-13,1995-01-24,12,12,9
101114,Deron Williams,12,2010-11-10,2010-11-21,12,12,10
201565,Derrick Rose,3,2010-12-05,2010-12-16,12,12,10
200746,LaMarcus Aldridge,18,2012-10-31,2012-11-11,12,12,7
203081,Damian Lillard,7,2017-12-01,2017-12-12,12,12,8
203081,Damian Lillard,24,2021-10-20,2021-10-31,12,12,6
1629627,Zion Williamson,8,2023-04-19,2023-04-30,12,12,10
77532,George McGinnis,6,1977-01-07,1977-01-18,11,12,6
17,Clyde Drexler,8,1990-03-23,1990-04-03,11,12,10
1122,Dominique Wilkins,18,1992-05-07,1992-05-17,11,12,10
1717,Dirk Nowitzki,4,2002-01-19,2002-01-30,11,12,8
2544,LeBron James,11,2023-11-18,2023-11-29,11,12,9
1630162,Anthony Edwards,13,2025-11-24,2025-12-05,11,12,7
600006,Earl Monroe,2,1976-11-05,1976-11-16,10,12,6
78055,Ralph Sampson,3,1984-01-14,1984-01-25,10,12,8
78404,Kiki Vandeweghe,2,1983-04-15,1983-04-26,9,12,9
17,Clyde Drexler,4,1987-04-18,1987-04-29,8,12,10
1628369,Jayson Tatum,9,2023-02-13,2023-02-24,6,12,8
77669,Calvin Murphy,1,1978-03-18,1978-03-28,11,11,9
78200,Randy Smith,9,1978-03-29,1978-04-08,11,11,8
77685,Larry Nance,6,1985-01-25,1985-02-04,11,11,10
17,Clyde Drexler,13,1991-01-04,1991-01-14,11,11,10
937,Scottie Pippen,8,1992-04-26,1992-05-06,11,11,9
297,Alonzo Mourning,2,1993-05-05,1993-05-15,11,11,9
297,Alonzo Mourning,15,1995-03-08,1995-03-18,11,11,10
121,Patrick Ewing,11,1996-02-23,1996-03-04,11,11,9
782,Mitch Richmond,3,1997-03-11,1997-03-21,11,11,9
947,Allen Iverson,10,2000-03-22,2000-04-01,11,11,10
2548,Dwyane Wade,3,2004-11-06,2004-11-16,11,11,7
2240,Gilbert Arenas,7,2007-10-31,2007-11-10,11,11,7
2397,Yao Ming,5,2008-11-16,2008-11-26,11,11,10
101114,Deron Williams,5,2009-03-04,2009-03-14,11,11,9
201566,Russell Westbrook,8,2013-01-29,2013-02-08,11,11,10
202331,Paul George,7,2015-12-05,2015-12-15,11,11,9
1641705,Victor Wembanyama,12,2026-01-14,2026-01-24,11,11,8
1453,Walter Davis,3,1978-03-07,1978-03-17,10,11,8
78310,Reggie Theus,2,1981-11-06,1981-11-15,10,11,9
1122,Dominique Wilkins,14,1991-12-17,1991-12-27,10,11,9
121,Patrick Ewing,29,1997-03-30,1997-04-09,10,11,7
203076,Anthony Davis,1,2013-11-20,2013-11-30,10,11,6
203076,Anthony Davis,3,2013-12-16,2013-12-26,10,11,8
2744,Al Jefferson,4,2014-11-19,2014-11-29,10,11,10
1630162,Anthony Edwards,3,2024-11-04,2024-11-14,10,11,9
76421,Doug Collins,3,1976-12-04,1976-12-14,9,11,9
78200,Randy Smith,5,1977-12-16,1977-12-26,9,11,6
78369,Kelly Tripucka,6,1982-03-14,1982-03-24,9,11,8
893,Michael Jordan,1,1984-11-21,1984-12-01,9,11,7
979,Jermaine O'Neal,10,2004-04-12,2004-04-22,9,11,10
2744,Al Jefferson,1,2014-04-12,2014-04-22,9,11,10
600014,Artis Gilmore,9,1981-11-20,1981-11-29,8,11,9
1630178,Tyrese Maxey,7,2026-04-08,2026-04-18,8,11,10
76204,Ron Boone,2,1977-02-06,1977-02-16,7,11,9
76673,Alex English,14,1985-01-08,1985-01-17,10,10,9
77626,Sidney Moncrief,22,1985-03-10,1985-03-19,10,10,9
926,Alvin Robertson,1,1986-01-22,1986-01-31,10,10,8
937,Scottie Pippen,4,1992-02-11,1992-02-20,10,10,9
1122,Dominique Wilkins,21,1994-02-23,1994-03-04,10,10,9
134,Kevin Johnson,14,1994-11-12,1994-11-21,10,10,9
134,Kevin Johnson,15,1994-11-23,1994-12-02,10,10,9
121,Patrick Ewing,8,1995-12-05,1995-12-14,10,10,9
210,Terrell Brandon,6,1997-01-25,1997-02-03,10,10,9
951,Ray Allen,1,2001-10-30,2001-11-08,10,10,9
1717,Dirk Nowitzki,2,2001-11-29,2001-12-08,10,10,9
467,Jason Kidd,10,2003-02-26,2003-03-07,10,10,9
1905,Andrei Kirilenko,2,2004-03-21,2004-03-30,10,10,8
1718,Paul Pierce,22,2006-03-10,2006-03-19,10,10,9
2546,Carmelo Anthony,4,2009-11-27,2009-12-06,10,10,10
101108,Chris Paul,18,2017-12-13,2017-12-22,10,10,9
202681,Kyrie Irving,12,2019-10-23,2019-11-01,10,10,7
203076,Anthony Davis,10,2021-10-19,2021-10-28,10,10,6
202710,Jimmy Butler III,28,2024-03-21,2024-03-30,10,10,8
76054,Nate Archibald,11,1977-03-30,1977-04-08,9,10,8
77626,Sidney Moncrief,1,1981-12-01,1981-12-10,9,10,9
76003,Kareem Abdul-Jabbar,10,1984-12-02,1984-12-11,9,10,8
185,Chris Webber,6,1997-03-22,1997-03-30,9,10,10
202326,DeMarcus Cousins,2,2014-12-21,2014-12-30,9,10,10
202331,Paul George,5,2015-11-18,2015-11-27,9,10,10
2544,LeBron James,18,2025-11-18,2025-11-26,9,10,8
77669,Calvin Murphy,4,1978-11-12,1978-11-21,8,10,10
78549,Gus Williams,3,1979-12-30,1980-01-08,8,10,9
78369,Kelly Tripucka,2,1981-12-19,1981-12-28,8,10,9
77685,Larry Nance,4,1984-12-16,1984-12-25,8,10,9
937,Scottie Pippen,3,1991-12-28,1992-01-06,8,10,9
76598,John Drew,7,1979-01-28,1979-02-06,7,10,9
17,Clyde Drexler,12,1990-12-23,1990-12-30,7,10,9
17,Clyde Drexler,16,1993-02-15,1993-02-24,6,10,10
1628369,Jayson Tatum,4,2022-05-23,2022-05-29,6,10,9
203076,Anthony Davis,18,2022-05-26,2022-06-02,4,10,10
78200,Randy Smith,8,1978-03-14,1978-03-22,9,9,9
78149,Jack Sikma,4,1982-03-05,1982-03-13,9,9,9
76681,Julius Erving,31,1984-02-22,1984-03-01,9,9,10
121,Patrick Ewing,4,1989-11-29,1989-12-07,9,9,10
17,Clyde Drexler,6,1990-03-07,1990-03-15,9,9,10
1122,Dominique Wilkins,13,1991-12-05,1991-12-13,9,9,9
77142,Magic Johnson,15,1996-05-03,1996-05-11,9,9,10
134,Kevin Johnson,23,1997-02-26,1997-03-06,9,9,8
779,Glen Rice,1,1997-12-10,1997-12-18,9,9,9
1882,Elton Brand,1,2000-01-24,2000-02-01,9,9,9
1718,Paul Pierce,2,2001-03-18,2001-03-26,9,9,10
2405,Amar'e Stoudemire,1,2004-11-17,2004-11-25,9,9,8
406,Shaquille O'Neal,9,2005-11-16,2005-11-24,9,9,10
1713,Vince Carter,12,2006-02-01,2006-02-09,9,9,10
1497,Chauncey Billups,4,2006-03-17,2006-03-25,9,9,9
2200,Pau Gasol,5,2009-03-15,2009-03-23,9,9,10
2225,Tony Parker,5,2009-10-28,2009-11-05,9,9,10
200750,Brandon Roy,10,2010-03-24,2010-04-01,9,9,8
201566,Russell Westbrook,3,2012-11-12,2012-11-20,9,9,10
201566,Russell Westbrook,4,2012-11-26,2012-12-04,9,9,10
1628369,Jayson Tatum,7,2022-12-25,2023-01-02,9,9,8
2544,LeBron James,16,2024-12-06,2024-12-14,9,9,10
1629627,Zion Williamson,12,2025-10-22,2025-10-30,9,9,9
1630595,Cade Cunningham,5,2026-03-20,2026-03-28,9,9,10
77710,Mike Newlin,1,1976-10-21,1976-10-29,8,9,3
77532,George McGinnis,4,1976-12-14,1976-12-22,8,9,7
77097,Dan Issel,6,1977-01-24,1977-02-01,8,9,7
600014,Artis Gilmore,8,1979-11-02,1979-11-10,8,9,10
76362,Bill Cartwright,2,1979-12-20,1979-12-28,8,9,3
78369,Kelly Tripucka,5,1982-01-13,1982-01-21,8,9,9
78149,Jack Sikma,1,1982-02-05,1982-02-13,8,9,10
77626,Sidney Moncrief,4,1982-02-19,1982-02-27,8,9,10
76681,Julius Erving,26,1983-11-30,1983-12-08,8,9,10
