player_id,full_name,regular_games,playoff_games,regular_baseline_elo,playoff_baseline_elo,regular_total_delta,playoff_total_delta,regular_mean_delta,playoff_mean_delta,regular_median_delta,playoff_median_delta,regular_change_rate,playoff_change_rate,playoff_minus_regular,quadrant,regular_rate_pct,playoff_rate_pct,effect_pct,z_score,p_value,significant_5pct,significance_label,distance_from_origin
371,Terry Mills,674.0,17.0,1565.1072163746294,1536.5797185752713,39.67197012191997,-10.719700981492467,0.0588604897951334,-0.6305706459701452,-1.2249738671155497,-1.6017189193074306,3.760796013162362e-05,-0.0004103728809819,-0.0004479808411135,Q4,0.004935149879041177,-0.04339372266365105,-0.04832887254269223,-0.6828762789197722,0.4946850242743344,False,not_significant,0.000412092538285573
1626166,Cameron Payne,497.0,72.0,1484.1623458157803,1526.9350043129955,53.756912893417216,-41.57672943755124,0.1081628026024491,-0.577454575521545,-0.8953795856040083,-2.138559894566373,7.287801291239246e-05,-0.0003781788837707,-0.0004510568966831,Q4,0.008095359488304804,-0.03981813590916639,-0.047913495397471195,-0.8423227469171778,0.39960732191775944,False,not_significant,0.0003851369534284025
2210,Richard Jefferson,1176.0,140.0,1652.490227868455,1600.4930097241822,77.25112059250482,-92.5342701083703,0.065689728394987,-0.6609590722026449,-0.7975519701798034,-1.8692190215094329,3.975196178903895e-05,-0.0004129721705667,-0.0004527241323557,Q4,0.004732415776258266,-0.03877466275120017,-0.04350707852745844,-0.8440937201391565,0.39861703663657616,False,not_significant,0.0004148809854990329
955,Samaki Walker,439.0,46.0,1503.0053529637016,1508.993467670368,7.774081004907223,-30.641833284361944,0.0177086127674424,-0.6661268105296074,-1.0267890987084878,-1.5571771678421409,1.1782135527677056e-05,-0.0004414378357502,-0.0004532199712778,Q4,0.001767679685756164,-0.044462818375284256,-0.04623049806104042,-0.7935703349358441,0.42744560797742787,False,not_significant,0.0004415950424873598
78014,Tree Rollins,1128.0,93.0,1451.5750761942818,1450.323068455922,-84.6677011959312,-69.45767135032078,-0.0750600187907191,-0.7468566811862449,-0.7275062026140016,-0.4082184076376624,-5.170936041938003e-05,-0.0005149588373998,-0.0004632494769804,Q3,-0.005172674622492882,-0.049313173129687936,-0.04414049850719505,-0.8515745378868856,0.3944502766710108,False,not_significant,0.0005175485119011889
200779,Steve Novak,415.0,19.0,1418.6334765910403,1427.0181067622511,-54.23174393369519,-15.203194750241646,-0.1306789010450486,-0.8001681447495603,-0.9408364824282692,-1.9572538226862104,-9.211604209359876e-05,-0.0005607273943881,-0.0004686113522945,Q3,-0.009037815746054053,-0.056141021500155146,-0.04710320575410109,-0.7682331622688587,0.44234867500186353,False,not_significant,0.0005682434126571618
77323,Kevin Kunnert,328.0,15.0,1347.8163630299946,1355.0559898547322,-14.43078850760315,-10.198149345127147,-0.0439963064256193,-0.6798766230084765,-1.270785098160221,-3.922632185421393,-3.26426563977249e-05,-0.0005017332332381,-0.0004690905768403,Q3,-0.0012512913905164376,-0.04404173845738364,-0.04279044706686721,-0.12683193367674445,0.899073420412647,False,not_significant,0.0005027939740612029
76567,Coby Dietrick,477.0,28.0,1315.3847775522904,1314.9386467124295,-1.055858980876318,-17.444165139188872,-0.0022135408404115,-0.623005897828174,-0.7185966984971338,-2.173421084668301,-1.6828086185782043e-06,-0.0004737908490147,-0.0004721080403961,Q3,0.0005413871453376981,-0.04440807547861137,-0.04494946262394907,-0.5191482098524338,0.6036573914999732,False,not_significant,0.00047379383750204793
77376,Lafayette Lever,737.0,48.0,1708.4960014653898,1677.9284239037293,177.86036818636,-26.76420351146094,0.2413302146354952,-0.5575875731554363,-0.6529592439518175,-2.8495937524647665,0.0001412530169391,-0.0003323071265806,-0.0004735601435198,Q4,0.01729338479202545,-0.037960107663289194,-0.05525349245531464,-0.5203797805682076,0.6027988998669442,False,not_significant,0.00036108231910556433
76247,Randy Breuer,670.0,59.0,1462.3638026294811,1469.677266088975,-0.044772310970619,-41.077222973475386,-6.682434473226726e-05,-0.696224118194498,-0.9641000904080148,-1.4482429091275328,-4.5696115161022315e-08,-0.0004737258541443,-0.0004736801580291,Q3,0.0001329442362512848,-0.046061315032962624,-0.04619425926921391,-1.1056977038404596,0.2688573842103924,False,not_significant,0.00047372585634824864
199,Reggie Williams,598.0,24.0,1622.762752191064,1646.887781746456,95.47093731768226,-14.901930614567178,0.1596503968523114,-0.6209137756069657,-1.1719334298243174,-2.436414092348687,9.83818470301654e-05,-0.000377022516342,-0.0004754043633721,Q4,0.012583660990751568,-0.04015842534813869,-0.05274208633889026,-0.35983968418165885,0.7189670245925215,False,not_significant,0.00038964723231908185
404,Kevin Duckworth,683.0,67.0,1556.7445551300143,1591.1727252370383,-27.673909799166022,-53.922764817832864,-0.040518169544899,-0.8048173853407891,-1.2302830638038202,-2.077131275117904,-2.602750040870711e-05,-0.0005058013957729,-0.0004797738953642,Q3,-0.0029753541716918052,-0.049549051418260937,-0.04657369724656913,-0.6380070589291508,0.5234690850475976,False,not_significant,0.0005064706138991077
2446,Rasual Butler,793.0,40.0,1465.575608185896,1442.4005543882358,17.12317632475069,-26.906668967785954,0.0215929083540361,-0.6726667241946489,-0.9553110654303772,-1.5455906039714236,1.4733397740403236e-05,-0.0004663522363106,-0.000481085634051,Q4,0.002351925258069053,-0.047042487954855966,-0.04939441321292502,-0.8136304172357487,0.41585670719462414,False,not_significant,0.0004665849133018283
1628436,Luke Kornet,420.0,64.0,1476.2264434684694,1543.4126144025886,142.13015748957707,-24.95590182889265,0.3384051368799454,-0.3899359660764476,-0.7370298644476685,-1.3536892124081246,0.0002292366041654,-0.0002526453149583,-0.0004818819191238,Q4,0.024047658201728023,-0.026366640665972562,-0.05041429886770059,-1.3958757342328703,0.16275191906462572,False,not_significant,0.00034114377593569387
1628464,Daniel Theis,410.0,41.0,1521.7746953394728,1532.642386821162,36.9232657028381,-26.721640540147213,0.0900567456166783,-0.651747330247493,-1.0504905464004417,-1.6062719445605764,5.9178764039435365e-05,-0.0004252442290854,-0.0004844229931249,Q4,0.006655038016748625,-0.042665338688607585,-0.0493203767053562,-0.8147573562352731,0.41521121496459834,False,not_significant,0.0004293422649631309
78110,Brad Sellers,398.0,28.0,1469.4602549241486,1460.4592785284192,-80.00707001766727,-25.44182476385154,-0.2010227889891137,-0.9086365987089836,-1.05960035306438,-2.161848466608645,-0.0001368004260853,-0.0006221581197556,-0.0004853576936703,Q3,-0.01429699279891424,-0.05602652269458252,-0.04172952989566828,-0.41156596276806784,0.6806575838491712,False,not_significant,0.0006370204726340772
77334,Mark Landsberger,412.0,41.0,1338.9977407848537,1293.8888230635946,-141.0846951416006,-39.34321514429295,-0.3424385804407782,-0.9595906132754376,-0.8798146135193445,-1.0110346978108198,-0.0002557424631949,-0.0007416329719916,-0.0004858905087967,Q3,-0.024770152096699086,-0.07039100282630058,-0.045620850729601495,-1.3417920113307709,0.17966344317741023,False,not_significant,0.0007844894343623043
78500,Paul Westphal,517.0,48.0,1773.2222785853544,1777.6850294155784,6.276625134503032,-40.9259948699487,0.0121404741479749,-0.8526248931239313,-0.945747502866707,-2.212050582198284,6.846560803229009e-06,-0.0004796265249554,-0.0004864730857586,Q4,0.002680841251725324,-0.057921648680533816,-0.06060248993225914,-0.7341461412595359,0.46285967448577425,False,not_significant,0.0004796753890243122
